Cliente;Vlr_EUSD;Mês_EUSD
387391;16,68;EUSD_MAI18
387459;35,54;EUSD_MAI18
387471;18,46;EUSD_MAI18
387536;62,15;EUSD_MAI18
387541;5,95;EUSD_MAI18
387596;5,95;EUSD_MAI18
387668;57,19;EUSD_MAI18
387710;21,04;EUSD_MAI18
387764;209,10;EUSD_MAI18
387846;5,95;EUSD_MAI18
387863;51,43;EUSD_MAI18
387870;0,00;EUSD_MAI18
387890;13,90;EUSD_MAI18
387897;5,95;EUSD_MAI18
387925;0,00;EUSD_MAI18
387949;0,00;EUSD_MAI18
387961;0,00;EUSD_MAI18
387993;34,95;EUSD_MAI18
387994;59,37;EUSD_MAI18
388146;29,98;EUSD_MAI18
388201;0,00;EUSD_MAI18
388202;13,70;EUSD_MAI18
388204;40,70;EUSD_MAI18
388208;5,95;EUSD_MAI18
388209;39,51;EUSD_MAI18
388220;19,06;EUSD_MAI18
388221;54,80;EUSD_MAI18
388226;95,31;EUSD_MAI18
388229;35,94;EUSD_MAI18
388234;38,72;EUSD_MAI18
388258;36,53;EUSD_MAI18
388259;64,73;EUSD_MAI18
388263;46,07;EUSD_MAI18
388276;0,00;EUSD_MAI18
388312;28,19;EUSD_MAI18
388345;64,53;EUSD_MAI18
388352;45,47;EUSD_MAI18
388377;25,61;EUSD_MAI18
388380;28,99;EUSD_MAI18
388388;23,03;EUSD_MAI18
388389;28,59;EUSD_MAI18
388390;67,51;EUSD_MAI18
388400;5,95;EUSD_MAI18
388472;19,06;EUSD_MAI18
388512;5,95;EUSD_MAI18
388520;74,07;EUSD_MAI18
388521;45,27;EUSD_MAI18
388524;0,00;EUSD_MAI18
388595;27,99;EUSD_MAI18
388597;1,81;EUSD_MAI18
388599;77,44;EUSD_MAI18
388607;12,31;EUSD_MAI18
388611;7,14;EUSD_MAI18
388635;0,00;EUSD_MAI18
388637;50,63;EUSD_MAI18
388662;5,95;EUSD_MAI18
388669;24,42;EUSD_MAI18
388675;34,35;EUSD_MAI18
388679;63,34;EUSD_MAI18
388694;20,65;EUSD_MAI18
388709;66,32;EUSD_MAI18
388718;0,00;EUSD_MAI18
388720;57,38;EUSD_MAI18
388726;40,90;EUSD_MAI18
388738;5,95;EUSD_MAI18
388740;5,95;EUSD_MAI18
388749;37,13;EUSD_MAI18
388750;28,59;EUSD_MAI18
388752;65,33;EUSD_MAI18
388787;5,95;EUSD_MAI18
388788;29,78;EUSD_MAI18
388805;0,00;EUSD_MAI18
388818;0,00;EUSD_MAI18
388823;23,23;EUSD_MAI18
388841;44,48;EUSD_MAI18
388878;69,90;EUSD_MAI18
388888;48,25;EUSD_MAI18
388902;76,65;EUSD_MAI18
388906;63,94;EUSD_MAI18
388917;48,45;EUSD_MAI18
388943;56,79;EUSD_MAI18
388951;54,41;EUSD_MAI18
388964;0,00;EUSD_MAI18
388971;53,81;EUSD_MAI18
388998;85,98;EUSD_MAI18
389006;5,95;EUSD_MAI18
389017;55,60;EUSD_MAI18
389019;28,19;EUSD_MAI18
389032;33,95;EUSD_MAI18
389042;48,65;EUSD_MAI18
389075;27,00;EUSD_MAI18
389077;118,75;EUSD_MAI18
389088;21,64;EUSD_MAI18
389126;31,77;EUSD_MAI18
389135;32,16;EUSD_MAI18
389142;20,05;EUSD_MAI18
389146;32,76;EUSD_MAI18
389153;11,12;EUSD_MAI18
389158;51,43;EUSD_MAI18
389192;55,60;EUSD_MAI18
389223;31,37;EUSD_MAI18
389226;77,44;EUSD_MAI18
389234;149,53;EUSD_MAI18
389278;79,82;EUSD_MAI18
389314;29,58;EUSD_MAI18
389325;48,85;EUSD_MAI18
389332;5,95;EUSD_MAI18
389345;132,05;EUSD_MAI18
389346;55,99;EUSD_MAI18
389377;34,35;EUSD_MAI18
389381;68,51;EUSD_MAI18
389394;54,41;EUSD_MAI18
389395;18,86;EUSD_MAI18
389397;5,95;EUSD_MAI18
389418;5,95;EUSD_MAI18
389427;26,60;EUSD_MAI18
389436;5,95;EUSD_MAI18
389452;36,34;EUSD_MAI18
389457;28,19;EUSD_MAI18
389521;5,95;EUSD_MAI18
389534;44,08;EUSD_MAI18
389565;13,50;EUSD_MAI18
389597;0,00;EUSD_MAI18
389611;5,95;EUSD_MAI18
389621;30,18;EUSD_MAI18
389641;0,00;EUSD_MAI18
389663;35,54;EUSD_MAI18
389691;40,90;EUSD_MAI18
389693;48,05;EUSD_MAI18
389698;25,02;EUSD_MAI18
389736;33,95;EUSD_MAI18
389737;5,95;EUSD_MAI18
389759;24,02;EUSD_MAI18
389760;53,41;EUSD_MAI18
389776;31,37;EUSD_MAI18
389817;5,95;EUSD_MAI18
389835;48,65;EUSD_MAI18
389887;24,82;EUSD_MAI18
389898;34,95;EUSD_MAI18
389915;25,41;EUSD_MAI18
389932;26,41;EUSD_MAI18
389942;5,95;EUSD_MAI18
389952;5,95;EUSD_MAI18
389965;12,90;EUSD_MAI18
389988;54,21;EUSD_MAI18
390006;0,00;EUSD_MAI18
390012;26,41;EUSD_MAI18
390025;43,68;EUSD_MAI18
390104;5,95;EUSD_MAI18
390125;66,92;EUSD_MAI18
390126;232,53;EUSD_MAI18
390137;33,16;EUSD_MAI18
390159;44,87;EUSD_MAI18
390173;0,00;EUSD_MAI18
390185;0,00;EUSD_MAI18
390194;30,97;EUSD_MAI18
390223;28,19;EUSD_MAI18
390225;0,00;EUSD_MAI18
390232;38,92;EUSD_MAI18
390241;63,54;EUSD_MAI18
390300;26,80;EUSD_MAI18
390314;56,79;EUSD_MAI18
390316;55,20;EUSD_MAI18
390362;29,78;EUSD_MAI18
390377;40,90;EUSD_MAI18
390387;5,95;EUSD_MAI18
390394;28,99;EUSD_MAI18
390400;22,63;EUSD_MAI18
390438;38,12;EUSD_MAI18
390468;29,78;EUSD_MAI18
390482;74,26;EUSD_MAI18
390497;0,00;EUSD_MAI18
390526;31,97;EUSD_MAI18
390546;17,07;EUSD_MAI18
390559;85,78;EUSD_MAI18
390562;5,95;EUSD_MAI18
390568;41,10;EUSD_MAI18
390576;26,41;EUSD_MAI18
390579;30,97;EUSD_MAI18
390588;27,40;EUSD_MAI18
390590;36,34;EUSD_MAI18
390591;31,57;EUSD_MAI18
390597;23,82;EUSD_MAI18
390625;70,49;EUSD_MAI18
390632;5,95;EUSD_MAI18
390634;45,67;EUSD_MAI18
390644;67,12;EUSD_MAI18
390656;42,89;EUSD_MAI18
390664;54,41;EUSD_MAI18
390694;59,17;EUSD_MAI18
390702;0,00;EUSD_MAI18
390709;5,95;EUSD_MAI18
390724;47,46;EUSD_MAI18
390733;41,30;EUSD_MAI18
390785;32,96;EUSD_MAI18
390811;5,95;EUSD_MAI18
390812;72,08;EUSD_MAI18
390815;50,63;EUSD_MAI18
390818;63,14;EUSD_MAI18
390830;45,47;EUSD_MAI18
390839;51,23;EUSD_MAI18
390846;22,24;EUSD_MAI18
390848;53,21;EUSD_MAI18
390870;14,69;EUSD_MAI18
390877;85,98;EUSD_MAI18
390894;126,29;EUSD_MAI18
390908;49,24;EUSD_MAI18
390918;64,73;EUSD_MAI18
390927;61,75;EUSD_MAI18
390948;65,72;EUSD_MAI18
390972;55,40;EUSD_MAI18
390975;39,31;EUSD_MAI18
390977;44,28;EUSD_MAI18
390989;63,74;EUSD_MAI18
391001;42,69;EUSD_MAI18
391018;49,24;EUSD_MAI18
391021;49,64;EUSD_MAI18
391035;42,49;EUSD_MAI18
391043;21,64;EUSD_MAI18
391050;84,39;EUSD_MAI18
391058;26,60;EUSD_MAI18
391063;46,66;EUSD_MAI18
391079;61,55;EUSD_MAI18
391108;43,48;EUSD_MAI18
391109;65,33;EUSD_MAI18
391110;27,99;EUSD_MAI18
391118;32,76;EUSD_MAI18
391155;39,31;EUSD_MAI18
391162;30,77;EUSD_MAI18
391163;54,21;EUSD_MAI18
391180;102,86;EUSD_MAI18
391216;66,52;EUSD_MAI18
391223;40,11;EUSD_MAI18
391238;45,07;EUSD_MAI18
391246;18,46;EUSD_MAI18
391247;46,86;EUSD_MAI18
391277;52,82;EUSD_MAI18
391284;47,65;EUSD_MAI18
391286;38,52;EUSD_MAI18
391289;51,82;EUSD_MAI18
391293;0,00;EUSD_MAI18
391294;24,22;EUSD_MAI18
391306;42,69;EUSD_MAI18
391336;70,49;EUSD_MAI18
391338;83,99;EUSD_MAI18
391343;6,75;EUSD_MAI18
391346;23,03;EUSD_MAI18
391360;5,95;EUSD_MAI18
391361;41,50;EUSD_MAI18
391370;41,90;EUSD_MAI18
391390;38,32;EUSD_MAI18
391397;50,63;EUSD_MAI18
391401;39,91;EUSD_MAI18
391429;783,00;EUSD_MAI18
391436;56,79;EUSD_MAI18
391444;24,42;EUSD_MAI18
391446;30,77;EUSD_MAI18
391447;24,42;EUSD_MAI18
391459;22,83;EUSD_MAI18
391462;33,95;EUSD_MAI18
391469;44,48;EUSD_MAI18
391473;74,46;EUSD_MAI18
391474;5,95;EUSD_MAI18
391477;5,95;EUSD_MAI18
391478;32,76;EUSD_MAI18
391495;44,87;EUSD_MAI18
391497;30,97;EUSD_MAI18
391505;5,95;EUSD_MAI18
391532;49,64;EUSD_MAI18
391566;43,68;EUSD_MAI18
391572;0,00;EUSD_MAI18
391576;138,80;EUSD_MAI18
391612;78,63;EUSD_MAI18
391662;9,13;EUSD_MAI18
391695;27,20;EUSD_MAI18
391710;41,70;EUSD_MAI18
391712;31,37;EUSD_MAI18
391716;44,68;EUSD_MAI18
391719;33,36;EUSD_MAI18
391720;73,07;EUSD_MAI18
391722;29,58;EUSD_MAI18
391734;39,71;EUSD_MAI18
391740;20,74;EUSD_MAI18
391743;34,35;EUSD_MAI18
391746;5,95;EUSD_MAI18
391748;61,75;EUSD_MAI18
391767;43,88;EUSD_MAI18
391776;48,85;EUSD_MAI18
391804;7,34;EUSD_MAI18
391806;20,85;EUSD_MAI18
391827;5,95;EUSD_MAI18
391842;8,14;EUSD_MAI18
391844;5,95;EUSD_MAI18
391873;69,50;EUSD_MAI18
391889;58,18;EUSD_MAI18
391928;141,98;EUSD_MAI18
391942;45,27;EUSD_MAI18
391943;53,81;EUSD_MAI18
391950;45,27;EUSD_MAI18
391957;5,95;EUSD_MAI18
391967;53,21;EUSD_MAI18
391971;5,95;EUSD_MAI18
391993;55,99;EUSD_MAI18
392028;7,74;EUSD_MAI18
392041;31,77;EUSD_MAI18
392052;39,91;EUSD_MAI18
392056;25,21;EUSD_MAI18
392058;13,50;EUSD_MAI18
392069;95,31;EUSD_MAI18
392076;83,40;EUSD_MAI18
392083;58,97;EUSD_MAI18
392087;33,95;EUSD_MAI18
392088;62,55;EUSD_MAI18
392096;46,86;EUSD_MAI18
392103;5,95;EUSD_MAI18
392111;42,49;EUSD_MAI18
392129;55,80;EUSD_MAI18
392138;24,42;EUSD_MAI18
392153;59,57;EUSD_MAI18
392155;48,05;EUSD_MAI18
392157;31,37;EUSD_MAI18
392159;6,75;EUSD_MAI18
392165;5,95;EUSD_MAI18
392171;51,43;EUSD_MAI18
392175;39,91;EUSD_MAI18
392176;5,95;EUSD_MAI18
392184;49,64;EUSD_MAI18
392194;90,35;EUSD_MAI18
392219;13,90;EUSD_MAI18
392232;5,95;EUSD_MAI18
392255;62,94;EUSD_MAI18
392267;39,71;EUSD_MAI18
392296;26,01;EUSD_MAI18
392327;30,97;EUSD_MAI18
392330;40,51;EUSD_MAI18
392340;21,84;EUSD_MAI18
392351;27,20;EUSD_MAI18
392378;13,70;EUSD_MAI18
392396;53,81;EUSD_MAI18
392409;40,53;EUSD_MAI18
392413;50,43;EUSD_MAI18
392443;18,86;EUSD_MAI18
392453;44,08;EUSD_MAI18
392469;31,97;EUSD_MAI18
392498;70,69;EUSD_MAI18
392647;128,87;EUSD_MAI18
392653;5,95;EUSD_MAI18
392656;5,95;EUSD_MAI18
392667;27,00;EUSD_MAI18
392756;49,84;EUSD_MAI18
392774;41,10;EUSD_MAI18
392813;25,25;EUSD_MAI18
392817;62,94;EUSD_MAI18
392832;27,60;EUSD_MAI18
392833;5,95;EUSD_MAI18
392834;78,04;EUSD_MAI18
392840;46,26;EUSD_MAI18
392851;49,64;EUSD_MAI18
392860;52,82;EUSD_MAI18
392861;60,36;EUSD_MAI18
392874;55,00;EUSD_MAI18
392876;25,02;EUSD_MAI18
392881;75,06;EUSD_MAI18
392906;96,50;EUSD_MAI18
392915;43,09;EUSD_MAI18
392942;41,10;EUSD_MAI18
392944;19,85;EUSD_MAI18
392968;17,47;EUSD_MAI18
392971;71,68;EUSD_MAI18
392992;44,87;EUSD_MAI18
392998;4,19;EUSD_MAI18
392999;12,33;EUSD_MAI18
393009;51,23;EUSD_MAI18
393013;44,08;EUSD_MAI18
393020;26,60;EUSD_MAI18
393043;53,21;EUSD_MAI18
393050;0,00;EUSD_MAI18
393112;5,95;EUSD_MAI18
393156;5,95;EUSD_MAI18
393159;55,40;EUSD_MAI18
393173;11,71;EUSD_MAI18
393177;57,78;EUSD_MAI18
393184;37,73;EUSD_MAI18
393199;107,63;EUSD_MAI18
393220;5,95;EUSD_MAI18
393228;5,95;EUSD_MAI18
393241;7,14;EUSD_MAI18
393247;5,95;EUSD_MAI18
393253;5,95;EUSD_MAI18
393323;41,90;EUSD_MAI18
393331;50,43;EUSD_MAI18
393356;5,95;EUSD_MAI18
393359;34,55;EUSD_MAI18
393384;15,88;EUSD_MAI18
393388;22,43;EUSD_MAI18
393390;26,01;EUSD_MAI18
393394;35,94;EUSD_MAI18
393457;0,00;EUSD_MAI18
393462;5,95;EUSD_MAI18
393464;45,67;EUSD_MAI18
393477;64,53;EUSD_MAI18
393480;43,09;EUSD_MAI18
393495;37,33;EUSD_MAI18
393516;5,95;EUSD_MAI18
393553;68,51;EUSD_MAI18
393560;32,76;EUSD_MAI18
393567;43,09;EUSD_MAI18
393588;12,31;EUSD_MAI18
393589;13,30;EUSD_MAI18
393590;25,81;EUSD_MAI18
393615;83,60;EUSD_MAI18
393625;0,00;EUSD_MAI18
393683;41,10;EUSD_MAI18
393701;25,61;EUSD_MAI18
393707;0,00;EUSD_MAI18
393709;21,44;EUSD_MAI18
393725;35,74;EUSD_MAI18
393738;5,95;EUSD_MAI18
393748;37,73;EUSD_MAI18
393799;25,81;EUSD_MAI18
393842;56,19;EUSD_MAI18
393852;5,95;EUSD_MAI18
393871;0,00;EUSD_MAI18
393881;59,97;EUSD_MAI18
393957;25,21;EUSD_MAI18
393963;0,00;EUSD_MAI18
393973;16,48;EUSD_MAI18
393982;36,53;EUSD_MAI18
393993;68,90;EUSD_MAI18
394007;0,00;EUSD_MAI18
394009;63,54;EUSD_MAI18
394019;5,95;EUSD_MAI18
394025;31,57;EUSD_MAI18
394038;0,00;EUSD_MAI18
394043;24,62;EUSD_MAI18
394046;56,19;EUSD_MAI18
394060;45,47;EUSD_MAI18
394077;5,95;EUSD_MAI18
394084;42,69;EUSD_MAI18
394089;39,71;EUSD_MAI18
394099;35,74;EUSD_MAI18
394102;35,74;EUSD_MAI18
394113;19,85;EUSD_MAI18
394131;26,01;EUSD_MAI18
394134;5,95;EUSD_MAI18
394137;49,44;EUSD_MAI18
394187;21,24;EUSD_MAI18
394190;5,95;EUSD_MAI18
394198;27,40;EUSD_MAI18
394214;44,28;EUSD_MAI18
394215;46,07;EUSD_MAI18
394254;67,71;EUSD_MAI18
394272;0,00;EUSD_MAI18
394279;25,41;EUSD_MAI18
394283;5,95;EUSD_MAI18
394343;117,36;EUSD_MAI18
394400;5,95;EUSD_MAI18
394403;5,95;EUSD_MAI18
394408;38,12;EUSD_MAI18
394409;58,97;EUSD_MAI18
394432;0,00;EUSD_MAI18
394444;5,95;EUSD_MAI18
394459;20,11;EUSD_MAI18
394461;48,45;EUSD_MAI18
394485;64,14;EUSD_MAI18
394504;8,93;EUSD_MAI18
394512;51,03;EUSD_MAI18
394513;22,43;EUSD_MAI18
394514;98,29;EUSD_MAI18
394534;27,00;EUSD_MAI18
394556;0,00;EUSD_MAI18
394562;18,26;EUSD_MAI18
394587;49,84;EUSD_MAI18
394602;18,46;EUSD_MAI18
394614;76,05;EUSD_MAI18
394616;24,82;EUSD_MAI18
394621;33,95;EUSD_MAI18
394632;57,19;EUSD_MAI18
394651;76,45;EUSD_MAI18
394659;30,97;EUSD_MAI18
394662;23,03;EUSD_MAI18
394666;50,63;EUSD_MAI18
394673;38,32;EUSD_MAI18
394726;43,68;EUSD_MAI18
394765;24,22;EUSD_MAI18
394809;28,59;EUSD_MAI18
394838;43,48;EUSD_MAI18
394856;52,82;EUSD_MAI18
394871;41,30;EUSD_MAI18
394973;35,74;EUSD_MAI18
394996;1379,53;EUSD_MAI18
395048;23,03;EUSD_MAI18
395212;24,94;EUSD_MAI18
395220;32,96;EUSD_MAI18
395261;0,00;EUSD_MAI18
395306;8,53;EUSD_MAI18
395319;0,00;EUSD_MAI18
395320;0,00;EUSD_MAI18
395376;0,00;EUSD_MAI18
395382;41,10;EUSD_MAI18
395450;0,00;EUSD_MAI18
395457;11,12;EUSD_MAI18
395514;51,82;EUSD_MAI18
395543;43,48;EUSD_MAI18
395546;1195,65;EUSD_MAI18
395552;462,29;EUSD_MAI18
395626;23,82;EUSD_MAI18
395712;5,95;EUSD_MAI18
395861;5,95;EUSD_MAI18
395933;19,85;EUSD_MAI18
396001;10,12;EUSD_MAI18
396006;50,83;EUSD_MAI18
396019;22,24;EUSD_MAI18
396103;16,87;EUSD_MAI18
396119;25,02;EUSD_MAI18
396177;44,48;EUSD_MAI18
396204;5,95;EUSD_MAI18
396225;27,99;EUSD_MAI18
396308;5,95;EUSD_MAI18
396416;17,47;EUSD_MAI18
396437;64,73;EUSD_MAI18
396448;55,40;EUSD_MAI18
396456;516,70;EUSD_MAI18
396489;19,85;EUSD_MAI18
396575;5,95;EUSD_MAI18
396597;19,65;EUSD_MAI18
396732;17,47;EUSD_MAI18
396788;5,95;EUSD_MAI18
396790;34,15;EUSD_MAI18
396816;52,42;EUSD_MAI18
396834;55,20;EUSD_MAI18
396921;39,91;EUSD_MAI18
396926;5,95;EUSD_MAI18
396927;31,77;EUSD_MAI18
396928;27,60;EUSD_MAI18
396943;28,99;EUSD_MAI18
397024;5,95;EUSD_MAI18
397030;5,95;EUSD_MAI18
397033;30,18;EUSD_MAI18
397036;5,95;EUSD_MAI18
397117;0,00;EUSD_MAI18
397134;64,93;EUSD_MAI18
397147;51,63;EUSD_MAI18
397170;40,31;EUSD_MAI18
397199;38,12;EUSD_MAI18
397225;5,95;EUSD_MAI18
397239;5,95;EUSD_MAI18
397247;33,75;EUSD_MAI18
397279;44,48;EUSD_MAI18
397290;21,64;EUSD_MAI18
397291;65,53;EUSD_MAI18
397302;50,04;EUSD_MAI18
397330;18,86;EUSD_MAI18
397388;10,62;EUSD_MAI18
397393;36,34;EUSD_MAI18
397492;17,07;EUSD_MAI18
397549;28,79;EUSD_MAI18
397551;20,45;EUSD_MAI18
397610;18,07;EUSD_MAI18
397635;22,43;EUSD_MAI18
397638;43,68;EUSD_MAI18
397702;42,89;EUSD_MAI18
397722;0,00;EUSD_MAI18
397728;19,06;EUSD_MAI18
397745;11,91;EUSD_MAI18
397782;21,44;EUSD_MAI18
397854;36,34;EUSD_MAI18
397867;92,33;EUSD_MAI18
397883;58,97;EUSD_MAI18
397910;5,95;EUSD_MAI18
397916;119,94;EUSD_MAI18
397983;45,67;EUSD_MAI18
398029;5,95;EUSD_MAI18
398036;54,01;EUSD_MAI18
398133;0,00;EUSD_MAI18
398173;5,95;EUSD_MAI18
398196;45,47;EUSD_MAI18
398197;57,98;EUSD_MAI18
398244;51,63;EUSD_MAI18
398326;46,66;EUSD_MAI18
398351;27,80;EUSD_MAI18
398357;5,95;EUSD_MAI18
398441;53,02;EUSD_MAI18
398447;29,98;EUSD_MAI18
398532;82,01;EUSD_MAI18
398730;48,65;EUSD_MAI18
398754;32,76;EUSD_MAI18
398759;8,44;EUSD_MAI18
398807;35,34;EUSD_MAI18
398911;157,07;EUSD_MAI18
398972;0,00;EUSD_MAI18
398975;5,95;EUSD_MAI18
399030;5,95;EUSD_MAI18
399090;5,95;EUSD_MAI18
399118;47,85;EUSD_MAI18
399136;59,77;EUSD_MAI18
399167;5,95;EUSD_MAI18
399228;53,41;EUSD_MAI18
399240;5,95;EUSD_MAI18
399267;5,95;EUSD_MAI18
399294;5,95;EUSD_MAI18
399321;5,95;EUSD_MAI18
399336;25,41;EUSD_MAI18
399423;43,48;EUSD_MAI18
399427;31,57;EUSD_MAI18
399464;5,95;EUSD_MAI18
399480;36,53;EUSD_MAI18
399482;53,61;EUSD_MAI18
399487;29,78;EUSD_MAI18
399541;74,26;EUSD_MAI18
399560;24,02;EUSD_MAI18
399627;0,00;EUSD_MAI18
399641;74,07;EUSD_MAI18
399673;0,00;EUSD_MAI18
399681;6,55;EUSD_MAI18
399708;5,95;EUSD_MAI18
399731;45,07;EUSD_MAI18
399794;5,95;EUSD_MAI18
399807;0,00;EUSD_MAI18
399813;39,12;EUSD_MAI18
399895;19,85;EUSD_MAI18
400010;43,09;EUSD_MAI18
400175;5,95;EUSD_MAI18
400217;55,99;EUSD_MAI18
400313;48,45;EUSD_MAI18
400332;0,00;EUSD_MAI18
400348;37,73;EUSD_MAI18
400407;33,16;EUSD_MAI18
400436;21,84;EUSD_MAI18
400515;5,95;EUSD_MAI18
400519;5,95;EUSD_MAI18
400522;49,84;EUSD_MAI18
400540;1969,91;EUSD_MAI18
400552;38,52;EUSD_MAI18
400564;40,51;EUSD_MAI18
400581;5,95;EUSD_MAI18
400643;89,95;EUSD_MAI18
400669;42,89;EUSD_MAI18
400693;8,34;EUSD_MAI18
400732;0,00;EUSD_MAI18
400744;5,95;EUSD_MAI18
400798;12,11;EUSD_MAI18
400903;24,42;EUSD_MAI18
400995;59,17;EUSD_MAI18
401013;5,95;EUSD_MAI18
401065;5,95;EUSD_MAI18
401068;5,95;EUSD_MAI18
401110;0,00;EUSD_MAI18
401118;5,95;EUSD_MAI18
401121;22,83;EUSD_MAI18
401136;63,14;EUSD_MAI18
401142;37,13;EUSD_MAI18
401147;59,97;EUSD_MAI18
401158;0,00;EUSD_MAI18
401164;56,99;EUSD_MAI18
401197;5,95;EUSD_MAI18
401216;43,09;EUSD_MAI18
401300;27,00;EUSD_MAI18
401381;36,93;EUSD_MAI18
401417;30,18;EUSD_MAI18
401451;48,65;EUSD_MAI18
401491;40,90;EUSD_MAI18
401546;5,95;EUSD_MAI18
401592;0,00;EUSD_MAI18
401680;0,00;EUSD_MAI18
401699;5,95;EUSD_MAI18
401792;5,95;EUSD_MAI18
401865;37,53;EUSD_MAI18
401877;5,95;EUSD_MAI18
402039;5,95;EUSD_MAI18
402079;0,00;EUSD_MAI18
402110;56,19;EUSD_MAI18
402158;0,00;EUSD_MAI18
402205;65,13;EUSD_MAI18
402252;5,95;EUSD_MAI18
402332;3,97;EUSD_MAI18
402344;5,95;EUSD_MAI18
402383;85,98;EUSD_MAI18
402406;27,80;EUSD_MAI18
402533;5,95;EUSD_MAI18
402535;25,02;EUSD_MAI18
402553;127,09;EUSD_MAI18
402609;48,85;EUSD_MAI18
402636;33,95;EUSD_MAI18
402638;85,38;EUSD_MAI18
402658;12,11;EUSD_MAI18
402701;59,57;EUSD_MAI18
402754;49,84;EUSD_MAI18
402825;53,61;EUSD_MAI18
402832;5,95;EUSD_MAI18
402919;0,00;EUSD_MAI18
402971;69,50;EUSD_MAI18
402995;54,80;EUSD_MAI18
403150;0,00;EUSD_MAI18
403270;0,00;EUSD_MAI18
403280;0,00;EUSD_MAI18
403359;19,26;EUSD_MAI18
403434;30,77;EUSD_MAI18
403501;70,09;EUSD_MAI18
403702;16,22;EUSD_MAI18
403703;0,00;EUSD_MAI18
403782;43,29;EUSD_MAI18
403790;21,84;EUSD_MAI18
403893;11,91;EUSD_MAI18
403906;36,53;EUSD_MAI18
403916;32,96;EUSD_MAI18
403967;28,59;EUSD_MAI18
404005;5,95;EUSD_MAI18
404021;31,97;EUSD_MAI18
404038;74,26;EUSD_MAI18
404048;0,00;EUSD_MAI18
404094;47,46;EUSD_MAI18
404134;5,95;EUSD_MAI18
404155;31,37;EUSD_MAI18
404213;26,60;EUSD_MAI18
404337;36,53;EUSD_MAI18
404519;78,63;EUSD_MAI18
404554;0,00;EUSD_MAI18
404673;5,95;EUSD_MAI18
404753;37,33;EUSD_MAI18
404908;20,05;EUSD_MAI18
404932;5,95;EUSD_MAI18
404971;32,36;EUSD_MAI18
405061;49,44;EUSD_MAI18
405126;5,95;EUSD_MAI18
405276;5,95;EUSD_MAI18
405330;11,71;EUSD_MAI18
405343;5,95;EUSD_MAI18
405443;5,95;EUSD_MAI18
405552;47,06;EUSD_MAI18
405572;51,82;EUSD_MAI18
405582;0,00;EUSD_MAI18
405720;26,21;EUSD_MAI18
405781;19,85;EUSD_MAI18
405818;43,48;EUSD_MAI18
405824;5,95;EUSD_MAI18
405855;0,00;EUSD_MAI18
405856;19,85;EUSD_MAI18
406032;25,61;EUSD_MAI18
406063;46,07;EUSD_MAI18
406129;0,00;EUSD_MAI18
406141;45,87;EUSD_MAI18
406193;37,92;EUSD_MAI18
406221;48,05;EUSD_MAI18
406324;49,04;EUSD_MAI18
406329;33,16;EUSD_MAI18
406345;5,95;EUSD_MAI18
406410;78,24;EUSD_MAI18
406422;93,13;EUSD_MAI18
406441;49,44;EUSD_MAI18
406480;24,62;EUSD_MAI18
406536;30,97;EUSD_MAI18
406567;6,95;EUSD_MAI18
406629;17,07;EUSD_MAI18
406862;0,00;EUSD_MAI18
406880;55,40;EUSD_MAI18
406919;31,37;EUSD_MAI18
406998;15,68;EUSD_MAI18
407033;43,48;EUSD_MAI18
407090;5,95;EUSD_MAI18
407278;39,51;EUSD_MAI18
407279;94,52;EUSD_MAI18
407300;60,96;EUSD_MAI18
407306;17,07;EUSD_MAI18
407460;5,95;EUSD_MAI18
407489;78,83;EUSD_MAI18
407539;15,09;EUSD_MAI18
407577;41,90;EUSD_MAI18
407581;148,73;EUSD_MAI18
407649;49,84;EUSD_MAI18
407657;5,95;EUSD_MAI18
407711;33,16;EUSD_MAI18
407761;5,95;EUSD_MAI18
407830;13,10;EUSD_MAI18
407838;32,36;EUSD_MAI18
407849;67,31;EUSD_MAI18
407905;45,67;EUSD_MAI18
407958;5,95;EUSD_MAI18
408031;9,92;EUSD_MAI18
408042;57,19;EUSD_MAI18
408061;18,46;EUSD_MAI18
408092;0,00;EUSD_MAI18
408159;5,95;EUSD_MAI18
408171;28,39;EUSD_MAI18
408199;0,00;EUSD_MAI18
408200;0,00;EUSD_MAI18
408259;43,48;EUSD_MAI18
408296;27,20;EUSD_MAI18
408346;27,00;EUSD_MAI18
408405;13,50;EUSD_MAI18
408456;91,14;EUSD_MAI18
408639;174,35;EUSD_MAI18
408661;5,95;EUSD_MAI18
408678;0,00;EUSD_MAI18
408808;32,36;EUSD_MAI18
408809;68,70;EUSD_MAI18
408816;27,60;EUSD_MAI18
408914;21,84;EUSD_MAI18
408920;58,97;EUSD_MAI18
408980;54,21;EUSD_MAI18
409041;29,78;EUSD_MAI18
409051;5,95;EUSD_MAI18
409082;19,85;EUSD_MAI18
409135;0,00;EUSD_MAI18
409440;0,00;EUSD_MAI18
409445;19,85;EUSD_MAI18
409456;5,95;EUSD_MAI18
409463;35,74;EUSD_MAI18
409647;21,24;EUSD_MAI18
409706;65,72;EUSD_MAI18
409722;23,43;EUSD_MAI18
409724;33,75;EUSD_MAI18
409742;20,25;EUSD_MAI18
409743;41,70;EUSD_MAI18
409773;35,74;EUSD_MAI18
409831;48,05;EUSD_MAI18
409855;27,40;EUSD_MAI18
409877;0,00;EUSD_MAI18
409878;38,92;EUSD_MAI18
409884;5,95;EUSD_MAI18
409962;5,95;EUSD_MAI18
