Cliente;Vlr_EUSD;Mês_EUSD
192267;43,69;EUSD_AGO18
192267;43,69;EUSD_AGO18
192351;41,63;EUSD_AGO18
192371;6,18;EUSD_AGO18
192743;6,18;EUSD_AGO18
193019;41,84;EUSD_AGO18
193102;59,77;EUSD_AGO18
193122;0,00;EUSD_AGO18
193156;0,00;EUSD_AGO18
193504;26,17;EUSD_AGO18
193504;26,17;EUSD_AGO18
193681;43,48;EUSD_AGO18
193889;0,00;EUSD_AGO18
193895;70,28;EUSD_AGO18
193987;6,18;EUSD_AGO18
193987;6,18;EUSD_AGO18
193987;6,18;EUSD_AGO18
193987;6,18;EUSD_AGO18
194149;73,99;EUSD_AGO18
194199;0,00;EUSD_AGO18
194309;98,52;EUSD_AGO18
194336;52,35;EUSD_AGO18
194351;0,00;EUSD_AGO18
194423;48,22;EUSD_AGO18
194485;6,18;EUSD_AGO18
194494;84,09;EUSD_AGO18
194494;84,09;EUSD_AGO18
194511;49,05;EUSD_AGO18
194511;49,05;EUSD_AGO18
194521;6,18;EUSD_AGO18
194602;12,98;EUSD_AGO18
194761;47,19;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
194788;70,28;EUSD_AGO18
195031;6,18;EUSD_AGO18
195083;38,54;EUSD_AGO18
195154;61,42;EUSD_AGO18
195158;6,18;EUSD_AGO18
195253;6,18;EUSD_AGO18
195253;6,18;EUSD_AGO18
195253;6,18;EUSD_AGO18
195253;6,18;EUSD_AGO18
195282;48,22;EUSD_AGO18
195282;48,22;EUSD_AGO18
195366;0,00;EUSD_AGO18
195366;0,00;EUSD_AGO18
195382;0,00;EUSD_AGO18
195447;27,82;EUSD_AGO18
195447;27,82;EUSD_AGO18
195447;27,82;EUSD_AGO18
195505;74,81;EUSD_AGO18
195505;74,81;EUSD_AGO18
195509;103,05;EUSD_AGO18
195509;103,05;EUSD_AGO18
195531;20,61;EUSD_AGO18
195531;20,61;EUSD_AGO18
195531;20,61;EUSD_AGO18
195531;20,61;EUSD_AGO18
195531;20,61;EUSD_AGO18
195592;6,18;EUSD_AGO18
195675;73,58;EUSD_AGO18
195675;73,58;EUSD_AGO18
195729;29,06;EUSD_AGO18
195729;29,06;EUSD_AGO18
195818;19,99;EUSD_AGO18
195818;19,99;EUSD_AGO18
195818;19,99;EUSD_AGO18
195932;375,73;EUSD_AGO18
195935;17,51;EUSD_AGO18
195935;17,51;EUSD_AGO18
195948;0,00;EUSD_AGO18
195948;0,00;EUSD_AGO18
195956;0,00;EUSD_AGO18
196012;0,00;EUSD_AGO18
196048;26,17;EUSD_AGO18
196060;140,36;EUSD_AGO18
196098;46,37;EUSD_AGO18
196098;46,37;EUSD_AGO18
196115;41,22;EUSD_AGO18
196115;41,22;EUSD_AGO18
196138;33,59;EUSD_AGO18
196138;33,59;EUSD_AGO18
196138;33,59;EUSD_AGO18
196138;33,59;EUSD_AGO18
196138;33,59;EUSD_AGO18
196138;33,59;EUSD_AGO18
196159;44,10;EUSD_AGO18
196159;44,10;EUSD_AGO18
196289;6,18;EUSD_AGO18
196325;66,57;EUSD_AGO18
196439;53,58;EUSD_AGO18
196439;53,58;EUSD_AGO18
196466;64,10;EUSD_AGO18
196476;60,18;EUSD_AGO18
196476;60,18;EUSD_AGO18
196600;31,74;EUSD_AGO18
196637;105,11;EUSD_AGO18
196677;50,90;EUSD_AGO18
196762;0,00;EUSD_AGO18
196768;0,00;EUSD_AGO18
196780;31,12;EUSD_AGO18
196811;71,72;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196815;19,16;EUSD_AGO18
196833;39,98;EUSD_AGO18
196838;55,03;EUSD_AGO18
196839;29,26;EUSD_AGO18
196865;31,94;EUSD_AGO18
197006;64,92;EUSD_AGO18
197010;36,89;EUSD_AGO18
197074;59,15;EUSD_AGO18
197110;57,09;EUSD_AGO18
197139;18,13;EUSD_AGO18
197218;8,24;EUSD_AGO18
197218;8,24;EUSD_AGO18
197371;6,18;EUSD_AGO18
197441;50,49;EUSD_AGO18
197465;0,00;EUSD_AGO18
197465;0,00;EUSD_AGO18
197496;30,71;EUSD_AGO18
197496;30,71;EUSD_AGO18
197496;30,71;EUSD_AGO18
197496;30,71;EUSD_AGO18
197545;70,07;EUSD_AGO18
197545;70,07;EUSD_AGO18
197663;6,18;EUSD_AGO18
197722;54,00;EUSD_AGO18
197722;54,00;EUSD_AGO18
197722;54,00;EUSD_AGO18
197753;23,29;EUSD_AGO18
197756;37,71;EUSD_AGO18
197759;59,77;EUSD_AGO18
197759;59,77;EUSD_AGO18
197759;59,77;EUSD_AGO18
197759;59,77;EUSD_AGO18
197759;59,77;EUSD_AGO18
197759;59,77;EUSD_AGO18
197775;30,91;EUSD_AGO18
197775;30,91;EUSD_AGO18
197791;66,36;EUSD_AGO18
197997;184,46;EUSD_AGO18
198113;0,00;EUSD_AGO18
198113;0,00;EUSD_AGO18
198113;0,00;EUSD_AGO18
198426;73,78;EUSD_AGO18
198533;32,35;EUSD_AGO18
198633;66,16;EUSD_AGO18
198698;15,25;EUSD_AGO18
198698;15,25;EUSD_AGO18
198859;0,00;EUSD_AGO18
198912;73,16;EUSD_AGO18
199071;42,83;EUSD_AGO18
199119;0,00;EUSD_AGO18
199126;1,64;EUSD_AGO18
199151;12,36;EUSD_AGO18
199151;12,36;EUSD_AGO18
199155;9,06;EUSD_AGO18
199209;57,29;EUSD_AGO18
199320;0,00;EUSD_AGO18
199433;34,00;EUSD_AGO18
199433;34,00;EUSD_AGO18
199433;34,00;EUSD_AGO18
199636;70,07;EUSD_AGO18
199798;0,00;EUSD_AGO18
199798;0,00;EUSD_AGO18
199978;0,00;EUSD_AGO18
200007;6,18;EUSD_AGO18
200037;0,00;EUSD_AGO18
200155;0,00;EUSD_AGO18
200524;149,63;EUSD_AGO18
200524;149,63;EUSD_AGO18
200524;149,63;EUSD_AGO18
200524;149,63;EUSD_AGO18
200666;0,00;EUSD_AGO18
200709;87,18;EUSD_AGO18
200788;0,00;EUSD_AGO18
200846;0,00;EUSD_AGO18
201035;19,78;EUSD_AGO18
201148;41,84;EUSD_AGO18
201383;0,00;EUSD_AGO18
201504;28,64;EUSD_AGO18
201512;0,00;EUSD_AGO18
201512;0,00;EUSD_AGO18
201606;19,99;EUSD_AGO18
201664;45,75;EUSD_AGO18
201664;45,75;EUSD_AGO18
201664;45,75;EUSD_AGO18
201664;45,75;EUSD_AGO18
201775;30,71;EUSD_AGO18
201835;0,00;EUSD_AGO18
202167;25,96;EUSD_AGO18
202167;25,96;EUSD_AGO18
202274;38,13;EUSD_AGO18
202366;1,89;EUSD_AGO18
202366;1,89;EUSD_AGO18
202366;1,89;EUSD_AGO18
202384;55,85;EUSD_AGO18
202413;0,00;EUSD_AGO18
202730;64,10;EUSD_AGO18
202829;81,82;EUSD_AGO18
202846;60,39;EUSD_AGO18
202846;60,39;EUSD_AGO18
202872;0,00;EUSD_AGO18
202931;28,85;EUSD_AGO18
202981;0,00;EUSD_AGO18
203101;20,40;EUSD_AGO18
203109;6,18;EUSD_AGO18
203153;23,49;EUSD_AGO18
203157;156,43;EUSD_AGO18
203157;156,43;EUSD_AGO18
203356;66,98;EUSD_AGO18
203385;0,00;EUSD_AGO18
203393;161,79;EUSD_AGO18
203657;32,97;EUSD_AGO18
203671;0,00;EUSD_AGO18
203671;0,00;EUSD_AGO18
203684;36,06;EUSD_AGO18
203783;0,00;EUSD_AGO18
203785;66,98;EUSD_AGO18
203823;6,18;EUSD_AGO18
203841;51,85;EUSD_AGO18
203841;51,85;EUSD_AGO18
203841;51,85;EUSD_AGO18
203841;51,85;EUSD_AGO18
203941;46,58;EUSD_AGO18
204034;48,64;EUSD_AGO18
204107;6,18;EUSD_AGO18
204263;151,69;EUSD_AGO18
204275;56,47;EUSD_AGO18
204425;63,06;EUSD_AGO18
204452;47,40;EUSD_AGO18
204464;225,89;EUSD_AGO18
204464;225,89;EUSD_AGO18
204464;225,89;EUSD_AGO18
204733;63,06;EUSD_AGO18
204750;35,45;EUSD_AGO18
204750;35,45;EUSD_AGO18
204852;56,68;EUSD_AGO18
204852;56,68;EUSD_AGO18
204868;0,00;EUSD_AGO18
204868;0,00;EUSD_AGO18
204868;0,00;EUSD_AGO18
204924;76,26;EUSD_AGO18
204924;76,26;EUSD_AGO18
204942;87,18;EUSD_AGO18
204942;87,18;EUSD_AGO18
204942;87,18;EUSD_AGO18
204976;81,61;EUSD_AGO18
205028;20,61;EUSD_AGO18
205028;20,61;EUSD_AGO18
205028;20,61;EUSD_AGO18
205039;142,21;EUSD_AGO18
205041;33,18;EUSD_AGO18
205263;213,32;EUSD_AGO18
205313;35,86;EUSD_AGO18
205339;246,43;EUSD_AGO18
205339;246,43;EUSD_AGO18
205342;20,61;EUSD_AGO18
205346;14,42;EUSD_AGO18
205387;20,61;EUSD_AGO18
205387;20,61;EUSD_AGO18
205392;59,87;EUSD_AGO18
205407;230,99;EUSD_AGO18
205435;123,87;EUSD_AGO18
205838;6,18;EUSD_AGO18
205891;64,30;EUSD_AGO18
205932;33,38;EUSD_AGO18
206031;27,61;EUSD_AGO18
206151;22,87;EUSD_AGO18
206151;22,87;EUSD_AGO18
206271;62,65;EUSD_AGO18
206271;62,65;EUSD_AGO18
206286;78,52;EUSD_AGO18
206404;41,63;EUSD_AGO18
206413;6,18;EUSD_AGO18
206487;43,69;EUSD_AGO18
206529;63,27;EUSD_AGO18
206529;63,27;EUSD_AGO18
206557;58,74;EUSD_AGO18
206557;58,74;EUSD_AGO18
206557;58,74;EUSD_AGO18
206557;58,74;EUSD_AGO18
206709;62,24;EUSD_AGO18
206709;62,24;EUSD_AGO18
206709;62,24;EUSD_AGO18
206709;62,24;EUSD_AGO18
206844;47,40;EUSD_AGO18
206930;13,80;EUSD_AGO18
207228;44,93;EUSD_AGO18
207538;3908,25;EUSD_AGO18
207573;562,68;EUSD_AGO18
207578;80,38;EUSD_AGO18
207578;80,38;EUSD_AGO18
207578;80,38;EUSD_AGO18
207578;80,38;EUSD_AGO18
207623;206,11;EUSD_AGO18
207623;206,11;EUSD_AGO18
207623;206,11;EUSD_AGO18
207623;206,11;EUSD_AGO18
207623;206,11;EUSD_AGO18
207623;206,11;EUSD_AGO18
207623;206,11;EUSD_AGO18
207702;173,13;EUSD_AGO18
207702;173,13;EUSD_AGO18
207702;173,13;EUSD_AGO18
207702;173,13;EUSD_AGO18
207812;0,00;EUSD_AGO18
207883;31,32;EUSD_AGO18
207885;43,28;EUSD_AGO18
207953;69,04;EUSD_AGO18
207953;69,04;EUSD_AGO18
208123;40,39;EUSD_AGO18
208134;30,91;EUSD_AGO18
208159;38,13;EUSD_AGO18
208159;38,13;EUSD_AGO18
208293;85,74;EUSD_AGO18
208364;108,00;EUSD_AGO18
208388;76,26;EUSD_AGO18
208477;73,16;EUSD_AGO18
208477;73,16;EUSD_AGO18
208613;6,18;EUSD_AGO18
208613;6,18;EUSD_AGO18
208620;78,73;EUSD_AGO18
208621;44,72;EUSD_AGO18
208621;44,72;EUSD_AGO18
208676;21,84;EUSD_AGO18
208690;6,18;EUSD_AGO18
208826;0,00;EUSD_AGO18
208830;56,47;EUSD_AGO18
208910;65,13;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208923;63,89;EUSD_AGO18
208995;351,41;EUSD_AGO18
209109;37,71;EUSD_AGO18
209255;88,21;EUSD_AGO18
209260;42,66;EUSD_AGO18
209260;42,66;EUSD_AGO18
209292;46,16;EUSD_AGO18
209382;49,46;EUSD_AGO18
209479;82,65;EUSD_AGO18
209893;19,78;EUSD_AGO18
210061;89,24;EUSD_AGO18
210061;89,24;EUSD_AGO18
210069;73,37;EUSD_AGO18
210098;55,85;EUSD_AGO18
210098;55,85;EUSD_AGO18
210113;26,58;EUSD_AGO18
210113;26,58;EUSD_AGO18
210113;26,58;EUSD_AGO18
210116;80,17;EUSD_AGO18
210116;80,17;EUSD_AGO18
210200;11,54;EUSD_AGO18
210259;33,59;EUSD_AGO18
210275;64,30;EUSD_AGO18
210288;109,85;EUSD_AGO18
210364;6,18;EUSD_AGO18
210368;38,33;EUSD_AGO18
210382;37,51;EUSD_AGO18
210413;36,06;EUSD_AGO18
210413;36,06;EUSD_AGO18
210441;61,00;EUSD_AGO18
210507;59,35;EUSD_AGO18
210507;59,35;EUSD_AGO18
210530;42,66;EUSD_AGO18
210672;49,46;EUSD_AGO18
210703;73,58;EUSD_AGO18
211027;93,57;EUSD_AGO18
211058;102,02;EUSD_AGO18
211374;39,98;EUSD_AGO18
211412;62,65;EUSD_AGO18
211433;6,18;EUSD_AGO18
211495;113,97;EUSD_AGO18
211527;62,24;EUSD_AGO18
211534;74,81;EUSD_AGO18
211576;95,63;EUSD_AGO18
211582;23,49;EUSD_AGO18
211608;12,36;EUSD_AGO18
211608;12,36;EUSD_AGO18
211608;12,36;EUSD_AGO18
211608;12,36;EUSD_AGO18
211630;20,01;EUSD_AGO18
211639;31,53;EUSD_AGO18
211639;31,53;EUSD_AGO18
211671;50,70;EUSD_AGO18
211671;50,70;EUSD_AGO18
211671;50,70;EUSD_AGO18
211688;78,94;EUSD_AGO18
211688;78,94;EUSD_AGO18
211731;88,83;EUSD_AGO18
211731;88,83;EUSD_AGO18
211821;20,61;EUSD_AGO18
211936;28,64;EUSD_AGO18
211943;94,19;EUSD_AGO18
211964;24,52;EUSD_AGO18
211964;24,52;EUSD_AGO18
211968;54,82;EUSD_AGO18
212005;46,37;EUSD_AGO18
212048;12,77;EUSD_AGO18
212082;53,17;EUSD_AGO18
212082;53,17;EUSD_AGO18
212110;41,01;EUSD_AGO18
212163;28,23;EUSD_AGO18
212170;42,66;EUSD_AGO18
212420;77,70;EUSD_AGO18
212634;33,80;EUSD_AGO18
212701;11,95;EUSD_AGO18
212920;0,00;EUSD_AGO18
213007;59,35;EUSD_AGO18
213412;20,61;EUSD_AGO18
213412;20,61;EUSD_AGO18
213412;20,61;EUSD_AGO18
213412;20,61;EUSD_AGO18
213454;25,35;EUSD_AGO18
213463;26,17;EUSD_AGO18
213463;26,17;EUSD_AGO18
213463;26,17;EUSD_AGO18
213569;26,38;EUSD_AGO18
213656;51,11;EUSD_AGO18
214140;37,09;EUSD_AGO18
214155;36,06;EUSD_AGO18
214396;7,00;EUSD_AGO18
214417;82,44;EUSD_AGO18
214476;125,72;EUSD_AGO18
214527;20,61;EUSD_AGO18
214614;46,58;EUSD_AGO18
214627;97,28;EUSD_AGO18
214702;173,33;EUSD_AGO18
214890;88,83;EUSD_AGO18
215112;72,55;EUSD_AGO18
215112;72,55;EUSD_AGO18
215112;72,55;EUSD_AGO18
215206;23,49;EUSD_AGO18
215208;78,73;EUSD_AGO18
215216;65,95;EUSD_AGO18
215216;65,95;EUSD_AGO18
215224;54,00;EUSD_AGO18
215224;54,00;EUSD_AGO18
215225;65,95;EUSD_AGO18
215225;65,95;EUSD_AGO18
215260;250,01;EUSD_AGO18
215293;34,42;EUSD_AGO18
215293;34,42;EUSD_AGO18
215307;77,08;EUSD_AGO18
215352;19,99;EUSD_AGO18
215413;48,43;EUSD_AGO18
215455;39,57;EUSD_AGO18
215515;6,18;EUSD_AGO18
215520;35,03;EUSD_AGO18
215520;35,03;EUSD_AGO18
215599;49,05;EUSD_AGO18
215682;100,37;EUSD_AGO18
215711;371,82;EUSD_AGO18
215750;375,32;EUSD_AGO18
215750;375,32;EUSD_AGO18
215819;27,82;EUSD_AGO18
215819;27,82;EUSD_AGO18
215819;27,82;EUSD_AGO18
215819;27,82;EUSD_AGO18
215885;53,38;EUSD_AGO18
215885;53,38;EUSD_AGO18
215941;35,24;EUSD_AGO18
215943;28,64;EUSD_AGO18
215984;500,02;EUSD_AGO18
216014;286,08;EUSD_AGO18
216018;448,49;EUSD_AGO18
216018;448,49;EUSD_AGO18
216028;31,12;EUSD_AGO18
216028;31,12;EUSD_AGO18
216043;56,88;EUSD_AGO18
216044;11,33;EUSD_AGO18
216467;97,49;EUSD_AGO18
216467;97,49;EUSD_AGO18
216467;97,49;EUSD_AGO18
216523;12,16;EUSD_AGO18
216563;101,40;EUSD_AGO18
216581;768,79;EUSD_AGO18
216581;768,79;EUSD_AGO18
216581;768,79;EUSD_AGO18
216581;768,79;EUSD_AGO18
216581;768,79;EUSD_AGO18
216581;768,79;EUSD_AGO18
216680;6,18;EUSD_AGO18
216755;6,18;EUSD_AGO18
216766;61,21;EUSD_AGO18
216789;35,24;EUSD_AGO18
216818;57,71;EUSD_AGO18
216818;57,71;EUSD_AGO18
216818;57,71;EUSD_AGO18
216818;57,71;EUSD_AGO18
216818;57,71;EUSD_AGO18
216818;57,71;EUSD_AGO18
216998;78,32;EUSD_AGO18
217270;71,52;EUSD_AGO18
217270;71,52;EUSD_AGO18
217275;88,62;EUSD_AGO18
217275;88,62;EUSD_AGO18
217275;88,62;EUSD_AGO18
217487;75,64;EUSD_AGO18
217556;97,90;EUSD_AGO18
217666;42,04;EUSD_AGO18
217697;72,13;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217702;37,05;EUSD_AGO18
217732;40,60;EUSD_AGO18
217732;40,60;EUSD_AGO18
217736;55,44;EUSD_AGO18
217736;55,44;EUSD_AGO18
217878;36,89;EUSD_AGO18
217878;36,89;EUSD_AGO18
217878;36,89;EUSD_AGO18
217878;36,89;EUSD_AGO18
217878;36,89;EUSD_AGO18
217878;36,89;EUSD_AGO18
217914;67,39;EUSD_AGO18
217928;0,00;EUSD_AGO18
218112;57,91;EUSD_AGO18
218112;57,91;EUSD_AGO18
218477;55,64;EUSD_AGO18
218496;36,89;EUSD_AGO18
218496;36,89;EUSD_AGO18
218496;36,89;EUSD_AGO18
218496;36,89;EUSD_AGO18
218496;36,89;EUSD_AGO18
218496;36,89;EUSD_AGO18
218670;125,10;EUSD_AGO18
218990;173,95;EUSD_AGO18
219071;140,97;EUSD_AGO18
219298;41,42;EUSD_AGO18
219298;41,42;EUSD_AGO18
219477;582,46;EUSD_AGO18
219477;582,46;EUSD_AGO18
219581;24,39;EUSD_AGO18
219825;75,23;EUSD_AGO18
219879;113,77;EUSD_AGO18
219885;45,96;EUSD_AGO18
219885;45,96;EUSD_AGO18
219885;45,96;EUSD_AGO18
219885;45,96;EUSD_AGO18
219943;75,64;EUSD_AGO18
219943;75,64;EUSD_AGO18
220091;126,55;EUSD_AGO18
220107;0,00;EUSD_AGO18
220107;0,00;EUSD_AGO18
220117;37,71;EUSD_AGO18
220121;44,93;EUSD_AGO18
220223;84,91;EUSD_AGO18
220572;0,00;EUSD_AGO18
220660;62,24;EUSD_AGO18
220660;62,24;EUSD_AGO18
220660;62,24;EUSD_AGO18
220660;62,24;EUSD_AGO18
220660;62,24;EUSD_AGO18
220898;0,00;EUSD_AGO18
221031;26,79;EUSD_AGO18
221105;27,20;EUSD_AGO18
221105;27,20;EUSD_AGO18
221105;27,20;EUSD_AGO18
221135;133,97;EUSD_AGO18
221135;133,97;EUSD_AGO18
221135;133,97;EUSD_AGO18
221135;133,97;EUSD_AGO18
221250;32,97;EUSD_AGO18
221250;32,97;EUSD_AGO18
221250;32,97;EUSD_AGO18
221250;32,97;EUSD_AGO18
221345;71,10;EUSD_AGO18
221378;38,74;EUSD_AGO18
221378;38,74;EUSD_AGO18
221420;20,61;EUSD_AGO18
221600;76,26;EUSD_AGO18
221600;76,26;EUSD_AGO18
221600;76,26;EUSD_AGO18
221600;76,26;EUSD_AGO18
221600;76,26;EUSD_AGO18
221600;76,26;EUSD_AGO18
221860;156,64;EUSD_AGO18
221895;14,42;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221914;138,50;EUSD_AGO18
221973;6,18;EUSD_AGO18
221974;0,00;EUSD_AGO18
221974;0,00;EUSD_AGO18
222244;6,18;EUSD_AGO18
222244;6,18;EUSD_AGO18
222244;6,18;EUSD_AGO18
222244;6,18;EUSD_AGO18
222244;6,18;EUSD_AGO18
222395;16,07;EUSD_AGO18
222395;16,07;EUSD_AGO18
222449;18,34;EUSD_AGO18
222449;18,34;EUSD_AGO18
222477;24,11;EUSD_AGO18
222740;14,42;EUSD_AGO18
222777;82,44;EUSD_AGO18
222777;82,44;EUSD_AGO18
222797;191,89;EUSD_AGO18
222809;70,69;EUSD_AGO18
222821;96,66;EUSD_AGO18
222848;91,47;EUSD_AGO18
222848;91,47;EUSD_AGO18
222848;91,47;EUSD_AGO18
222848;91,47;EUSD_AGO18
222848;91,47;EUSD_AGO18
222848;91,47;EUSD_AGO18
222848;91,47;EUSD_AGO18
222868;0,00;EUSD_AGO18
222875;113,56;EUSD_AGO18
222878;403,69;EUSD_AGO18
222878;403,69;EUSD_AGO18
222878;403,69;EUSD_AGO18
222878;403,69;EUSD_AGO18
222881;127,68;EUSD_AGO18
222883;69,04;EUSD_AGO18
222924;49,46;EUSD_AGO18
223030;162,41;EUSD_AGO18
223030;162,41;EUSD_AGO18
223114;20,61;EUSD_AGO18
223114;20,61;EUSD_AGO18
223114;20,61;EUSD_AGO18
223116;108,61;EUSD_AGO18
223116;108,61;EUSD_AGO18
223155;20,61;EUSD_AGO18
223155;20,61;EUSD_AGO18
223189;174,16;EUSD_AGO18
223216;1465,23;EUSD_AGO18
223216;1465,23;EUSD_AGO18
223243;67,60;EUSD_AGO18
223269;144,48;EUSD_AGO18
223269;144,48;EUSD_AGO18
223340;0,00;EUSD_AGO18
223436;20,61;EUSD_AGO18
223436;20,61;EUSD_AGO18
223557;6,18;EUSD_AGO18
223557;6,18;EUSD_AGO18
223678;102,23;EUSD_AGO18
223767;285,09;EUSD_AGO18
223864;134,18;EUSD_AGO18
223874;39,67;EUSD_AGO18
223874;39,67;EUSD_AGO18
223966;14,42;EUSD_AGO18
223988;86,56;EUSD_AGO18
223988;86,56;EUSD_AGO18
224039;20,61;EUSD_AGO18
224076;923,37;EUSD_AGO18
224154;25,35;EUSD_AGO18
224158;144,68;EUSD_AGO18
224158;144,68;EUSD_AGO18
224158;144,68;EUSD_AGO18
224193;24,11;EUSD_AGO18
224201;88,62;EUSD_AGO18
224211;217,65;EUSD_AGO18
224268;52,76;EUSD_AGO18
224301;0,00;EUSD_AGO18
224301;0,00;EUSD_AGO18
224301;0,00;EUSD_AGO18
224301;0,00;EUSD_AGO18
224301;0,00;EUSD_AGO18
224301;0,00;EUSD_AGO18
224304;14,42;EUSD_AGO18
224786;6,18;EUSD_AGO18
224801;79,55;EUSD_AGO18
224801;79,55;EUSD_AGO18
224837;28,23;EUSD_AGO18
224837;28,23;EUSD_AGO18
224896;0,00;EUSD_AGO18
224971;0,00;EUSD_AGO18
224992;20,61;EUSD_AGO18
224992;20,61;EUSD_AGO18
225042;6,18;EUSD_AGO18
225057;0,00;EUSD_AGO18
225150;6,18;EUSD_AGO18
225189;0,00;EUSD_AGO18
225189;0,00;EUSD_AGO18
225189;0,00;EUSD_AGO18
225246;6,18;EUSD_AGO18
225246;6,18;EUSD_AGO18
225246;6,18;EUSD_AGO18
225246;6,18;EUSD_AGO18
225247;6,18;EUSD_AGO18
225247;6,18;EUSD_AGO18
225247;6,18;EUSD_AGO18
225247;6,18;EUSD_AGO18
225297;73,16;EUSD_AGO18
225336;21,84;EUSD_AGO18
225344;0,00;EUSD_AGO18
225344;0,00;EUSD_AGO18
225344;0,00;EUSD_AGO18
225379;0,00;EUSD_AGO18
225451;33,38;EUSD_AGO18
225451;33,38;EUSD_AGO18
225564;20,61;EUSD_AGO18
225608;6,18;EUSD_AGO18
225623;47,19;EUSD_AGO18
225623;47,19;EUSD_AGO18
225623;47,19;EUSD_AGO18
225638;0,00;EUSD_AGO18
225655;128,40;EUSD_AGO18
225740;6,18;EUSD_AGO18
225740;6,18;EUSD_AGO18
225782;96,87;EUSD_AGO18
225792;39,77;EUSD_AGO18
225792;39,77;EUSD_AGO18
226041;0,00;EUSD_AGO18
226162;142,00;EUSD_AGO18
226162;142,00;EUSD_AGO18
226180;18,34;EUSD_AGO18
226192;37,78;EUSD_AGO18
226192;37,78;EUSD_AGO18
226218;58,53;EUSD_AGO18
226218;58,53;EUSD_AGO18
226218;58,53;EUSD_AGO18
226218;58,53;EUSD_AGO18
226328;109,65;EUSD_AGO18
226328;109,65;EUSD_AGO18
226328;109,65;EUSD_AGO18
226328;109,65;EUSD_AGO18
226360;6,18;EUSD_AGO18
226487;100,78;EUSD_AGO18
226488;96,45;EUSD_AGO18
226490;101,81;EUSD_AGO18
226545;6,18;EUSD_AGO18
226548;239,08;EUSD_AGO18
226561;101,81;EUSD_AGO18
226561;101,81;EUSD_AGO18
226561;101,81;EUSD_AGO18
226561;101,81;EUSD_AGO18
226561;101,81;EUSD_AGO18
226568;73,37;EUSD_AGO18
226568;73,37;EUSD_AGO18
226743;6,18;EUSD_AGO18
226746;65,95;EUSD_AGO18
226782;34,83;EUSD_AGO18
226796;135,41;EUSD_AGO18
226863;62,03;EUSD_AGO18
226863;62,03;EUSD_AGO18
226879;6,18;EUSD_AGO18
226962;82,23;EUSD_AGO18
226984;26,17;EUSD_AGO18
227048;19,16;EUSD_AGO18
227159;0,00;EUSD_AGO18
227159;0,00;EUSD_AGO18
227171;86,97;EUSD_AGO18
227171;86,97;EUSD_AGO18
227174;6,18;EUSD_AGO18
227177;131,49;EUSD_AGO18
227200;0,00;EUSD_AGO18
227210;29,88;EUSD_AGO18
227394;6,18;EUSD_AGO18
227394;6,18;EUSD_AGO18
227426;58,94;EUSD_AGO18
227426;58,94;EUSD_AGO18
227428;39,77;EUSD_AGO18
227428;39,77;EUSD_AGO18
227506;47,40;EUSD_AGO18
227546;44,51;EUSD_AGO18
227546;44,51;EUSD_AGO18
227586;55,23;EUSD_AGO18
227598;32,15;EUSD_AGO18
227707;98,10;EUSD_AGO18
227826;917,18;EUSD_AGO18
227846;95,22;EUSD_AGO18
227888;70,90;EUSD_AGO18
227888;70,90;EUSD_AGO18
227891;45,34;EUSD_AGO18
227891;45,34;EUSD_AGO18
227895;36,06;EUSD_AGO18
227895;36,06;EUSD_AGO18
227984;0,00;EUSD_AGO18
228054;20,81;EUSD_AGO18
228059;41,84;EUSD_AGO18
228059;41,84;EUSD_AGO18
228092;51,52;EUSD_AGO18
228113;81,61;EUSD_AGO18
228114;46,16;EUSD_AGO18
228114;46,16;EUSD_AGO18
228142;27,61;EUSD_AGO18
228152;25,55;EUSD_AGO18
228158;1451,01;EUSD_AGO18
228162;6,18;EUSD_AGO18
