Cliente;Vlr_EUSD;Mes_eusd;AnoEUSD;
670375;55.60;MAI_18;2018;
670386;19.85;MAI_18;2018;
670411;0.00;MAI_18;2018;
670567;26.80;MAI_18;2018;
670609;5.95;MAI_18;2018;
670700;59.17;MAI_18;2018;
670721;28.19;MAI_18;2018;
670760;20.65;MAI_18;2018;
670818;0.00;MAI_18;2018;
670824;0.00;MAI_18;2018;
670866;64.33;MAI_18;2018;
670871;23.82;MAI_18;2018;
670921;54.21;MAI_18;2018;
670954;50.63;MAI_18;2018;
670962;94.72;MAI_18;2018;
671001;30.77;MAI_18;2018;
671055;0.00;MAI_18;2018;
671063;5.95;MAI_18;2018;
671197;5.95;MAI_18;2018;
671201;94.12;MAI_18;2018;
671208;36.73;MAI_18;2018;
671232;6.55;MAI_18;2018;
671241;25.02;MAI_18;2018;
671372;34.35;MAI_18;2018;
671429;0.00;MAI_18;2018;
671446;5.95;MAI_18;2018;
671482;5.95;MAI_18;2018;
671490;38.12;MAI_18;2018;
671522;5.95;MAI_18;2018;
671531;66.72;MAI_18;2018;
671606;16.87;MAI_18;2018;
671664;25.21;MAI_18;2018;
671666;24.22;MAI_18;2018;
671690;774.26;MAI_18;2018;
671704;24.62;MAI_18;2018;
671715;34.95;MAI_18;2018;
671755;5.95;MAI_18;2018;
671796;5.95;MAI_18;2018;
671844;5.95;MAI_18;2018;
671997;60.16;MAI_18;2018;
672009;23.23;MAI_18;2018;
672081;5.95;MAI_18;2018;
672096;226.57;MAI_18;2018;
672104;43.09;MAI_18;2018;
672143;35.54;MAI_18;2018;
672167;27.00;MAI_18;2018;
672224;22.63;MAI_18;2018;
672234;29.58;MAI_18;2018;
672242;13.70;MAI_18;2018;
672282;41.30;MAI_18;2018;
672289;54.01;MAI_18;2018;
672382;56.79;MAI_18;2018;
672451;57.98;MAI_18;2018;
672473;24.22;MAI_18;2018;
672479;47.68;MAI_18;2018;
672543;69.10;MAI_18;2018;
672566;8.93;MAI_18;2018;
672606;46.86;MAI_18;2018;
672613;5.95;MAI_18;2018;
672628;19.85;MAI_18;2018;
672658;51.03;MAI_18;2018;
672712;5.95;MAI_18;2018;
672714;39.71;MAI_18;2018;
672772;5.95;MAI_18;2018;
672812;26.01;MAI_18;2018;
672872;629.89;MAI_18;2018;
672878;12.11;MAI_18;2018;
672962;46.66;MAI_18;2018;
673003;24.02;MAI_18;2018;
673027;299.65;MAI_18;2018;
673037;72.28;MAI_18;2018;
673078;25.25;MAI_18;2018;
673084;0.00;MAI_18;2018;
673107;10.72;MAI_18;2018;
673204;21.44;MAI_18;2018;
673206;16.68;MAI_18;2018;
673299;5.95;MAI_18;2018;
673422;23.03;MAI_18;2018;
673464;66.72;MAI_18;2018;
673490;5.95;MAI_18;2018;
673491;32.56;MAI_18;2018;
673552;35.14;MAI_18;2018;
673712;14.89;MAI_18;2018;
673770;0.00;MAI_18;2018;
673878;109.41;MAI_18;2018;
673885;180.70;MAI_18;2018;
673940;0.00;MAI_18;2018;
673967;34.55;MAI_18;2018;
674012;29.38;MAI_18;2018;
674068;16.68;MAI_18;2018;
674074;24.62;MAI_18;2018;
674172;16.48;MAI_18;2018;
674180;33.36;MAI_18;2018;
674188;10.12;MAI_18;2018;
674212;41.30;MAI_18;2018;
674251;58.18;MAI_18;2018;
674282;40.11;MAI_18;2018;
674353;64.14;MAI_18;2018;
674419;15.48;MAI_18;2018;
674441;5.95;MAI_18;2018;
674450;16.28;MAI_18;2018;
674484;18.46;MAI_18;2018;
674565;31.77;MAI_18;2018;
674595;15.68;MAI_18;2018;
674599;64.93;MAI_18;2018;
674653;89.66;MAI_18;2018;
674668;5.95;MAI_18;2018;
674678;0.00;MAI_18;2018;
674708;67.71;MAI_18;2018;
674731;27.99;MAI_18;2018;
674761;0.00;MAI_18;2018;
674780;31.97;MAI_18;2018;
674783;31.57;MAI_18;2018;
674852;22.63;MAI_18;2018;
674859;19.46;MAI_18;2018;
674865;0.00;MAI_18;2018;
674909;13.10;MAI_18;2018;
674924;27.80;MAI_18;2018;
674973;44.08;MAI_18;2018;
675007;5.95;MAI_18;2018;
675051;36591.89;MAI_18;2018;
675153;31.17;MAI_18;2018;
675190;61.75;MAI_18;2018;
675196;34.75;MAI_18;2018;
675245;38.12;MAI_18;2018;
675257;25105.34;MAI_18;2018;
675306;5.95;MAI_18;2018;
675348;69.90;MAI_18;2018;
675425;41.90;MAI_18;2018;
675428;0.00;MAI_18;2018;
675484;29.98;MAI_18;2018;
675514;127.68;MAI_18;2018;
675546;42.69;MAI_18;2018;
675593;23.03;MAI_18;2018;
675601;7.34;MAI_18;2018;
675615;12.31;MAI_18;2018;
675628;26.21;MAI_18;2018;
675706;35.94;MAI_18;2018;
675870;25.81;MAI_18;2018;
675886;5.95;MAI_18;2018;
675893;73.67;MAI_18;2018;
675983;18.26;MAI_18;2018;
675990;114.18;MAI_18;2018;
676070;34.55;MAI_18;2018;
676080;5.95;MAI_18;2018;
676086;38.32;MAI_18;2018;
676121;33.36;MAI_18;2018;
676163;22.43;MAI_18;2018;
676182;37.53;MAI_18;2018;
676192;18.26;MAI_18;2018;
676205;30.18;MAI_18;2018;
676211;57.38;MAI_18;2018;
676217;62.15;MAI_18;2018;
676235;19.85;MAI_18;2018;
676328;5.95;MAI_18;2018;
676347;5.95;MAI_18;2018;
676350;5.95;MAI_18;2018;
676376;27.00;MAI_18;2018;
676421;27.99;MAI_18;2018;
676511;5.95;MAI_18;2018;
676523;0.00;MAI_18;2018;
676524;353.47;MAI_18;2018;
676593;72.68;MAI_18;2018;
676595;0.00;MAI_18;2018;
676598;0.00;MAI_18;2018;
676604;13.50;MAI_18;2018;
676644;24.62;MAI_18;2018;
676694;36.34;MAI_18;2018;
676738;32.36;MAI_18;2018;
676787;36.53;MAI_18;2018;
676813;0.00;MAI_18;2018;
676830;16.28;MAI_18;2018;
676835;5.95;MAI_18;2018;
677025;24.82;MAI_18;2018;
677104;31.77;MAI_18;2018;
677170;5.95;MAI_18;2018;
677174;11.71;MAI_18;2018;
677189;5.95;MAI_18;2018;
677198;19.85;MAI_18;2018;
677209;36.73;MAI_18;2018;
677230;5.95;MAI_18;2018;
677265;19.85;MAI_18;2018;
677336;222.60;MAI_18;2018;
677396;11.91;MAI_18;2018;
677441;64.93;MAI_18;2018;
677454;230.15;MAI_18;2018;
677467;5.95;MAI_18;2018;
677520;71.88;MAI_18;2018;
677539;34.15;MAI_18;2018;
677586;56.99;MAI_18;2018;
677588;13.10;MAI_18;2018;
677601;47.26;MAI_18;2018;
677605;63.94;MAI_18;2018;
677616;5.95;MAI_18;2018;
677624;5.95;MAI_18;2018;
677721;31.02;MAI_18;2018;
677730;123.91;MAI_18;2018;
677738;5.95;MAI_18;2018;
677746;136.22;MAI_18;2018;
677755;5.95;MAI_18;2018;
677788;44.48;MAI_18;2018;
677839;57.78;MAI_18;2018;
677850;121.72;MAI_18;2018;
677872;0.00;MAI_18;2018;
677875;49.24;MAI_18;2018;
677879;16.68;MAI_18;2018;
677937;0.00;MAI_18;2018;
677987;44.08;MAI_18;2018;
677995;27.80;MAI_18;2018;
678009;39.91;MAI_18;2018;
678128;8.93;MAI_18;2018;
678139;102.07;MAI_18;2018;
678183;73.87;MAI_18;2018;
678189;14.29;MAI_18;2018;
678294;0.00;MAI_18;2018;
678300;50.04;MAI_18;2018;
678318;28.99;MAI_18;2018;
678349;35.14;MAI_18;2018;
678405;69.10;MAI_18;2018;
678418;5.95;MAI_18;2018;
678485;72.68;MAI_18;2018;
678508;25.02;MAI_18;2018;
678565;74.46;MAI_18;2018;
678659;5.95;MAI_18;2018;
678669;5.95;MAI_18;2018;
678766;19.85;MAI_18;2018;
678790;0.00;MAI_18;2018;
678832;115.17;MAI_18;2018;
678837;19.46;MAI_18;2018;
678947;0.00;MAI_18;2018;
678967;0.00;MAI_18;2018;
678972;0.00;MAI_18;2018;
678999;15.88;MAI_18;2018;
679089;41.30;MAI_18;2018;
679107;19.85;MAI_18;2018;
679119;61.36;MAI_18;2018;
679191;26.41;MAI_18;2018;
679243;30.58;MAI_18;2018;
679258;70.09;MAI_18;2018;
679260;55.20;MAI_18;2018;
679263;428.93;MAI_18;2018;
679344;63.34;MAI_18;2018;
679387;33.36;MAI_18;2018;
679390;37.53;MAI_18;2018;
679421;19.85;MAI_18;2018;
679429;19.85;MAI_18;2018;
679448;88.76;MAI_18;2018;
679499;43.29;MAI_18;2018;
679561;45.07;MAI_18;2018;
679579;20.25;MAI_18;2018;
679581;19.65;MAI_18;2018;
679591;10.92;MAI_18;2018;
679592;40.51;MAI_18;2018;
679594;5.95;MAI_18;2018;
679598;22.04;MAI_18;2018;
679605;0.00;MAI_18;2018;
679617;5.95;MAI_18;2018;
679672;10.12;MAI_18;2018;
679734;82.41;MAI_18;2018;
679755;20.85;MAI_18;2018;
679766;46.46;MAI_18;2018;
679799;19.06;MAI_18;2018;
679804;5.95;MAI_18;2018;
679898;207.31;MAI_18;2018;
679917;31.77;MAI_18;2018;
679923;13.90;MAI_18;2018;
679936;48.05;MAI_18;2018;
680103;5.95;MAI_18;2018;
680132;5.95;MAI_18;2018;
680168;49.64;MAI_18;2018;
680281;10.92;MAI_18;2018;
680292;23.23;MAI_18;2018;
680329;34.75;MAI_18;2018;
680346;86.38;MAI_18;2018;
680380;83.20;MAI_18;2018;
680392;25.21;MAI_18;2018;
680467;41.30;MAI_18;2018;
680481;0.00;MAI_18;2018;
680519;34.35;MAI_18;2018;
680527;65.72;MAI_18;2018;
680546;48.85;MAI_18;2018;
680548;26.80;MAI_18;2018;
680594;67.51;MAI_18;2018;
680630;5.95;MAI_18;2018;
680647;85.38;MAI_18;2018;
680660;13.90;MAI_18;2018;
680676;20.25;MAI_18;2018;
680791;23.23;MAI_18;2018;
680815;40.70;MAI_18;2018;
680819;0.00;MAI_18;2018;
680834;5.95;MAI_18;2018;
680860;19.85;MAI_18;2018;
680888;12.11;MAI_18;2018;
681016;5.95;MAI_18;2018;
681131;43.78;MAI_18;2018;
681143;19.85;MAI_18;2018;
681175;34.35;MAI_18;2018;
681348;31.77;MAI_18;2018;
681363;48.05;MAI_18;2018;
681429;43.48;MAI_18;2018;
681441;157.87;MAI_18;2018;
681571;69.50;MAI_18;2018;
681583;5.95;MAI_18;2018;
681774;0.00;MAI_18;2018;
681788;28.79;MAI_18;2018;
681800;5.95;MAI_18;2018;
681911;0.00;MAI_18;2018;
681994;29.58;MAI_18;2018;
682034;37.73;MAI_18;2018;
682075;24.42;MAI_18;2018;
682168;25.81;MAI_18;2018;
682189;27.60;MAI_18;2018;
682277;0.00;MAI_18;2018;
682292;0.00;MAI_18;2018;
682403;38.52;MAI_18;2018;
682450;35.54;MAI_18;2018;
682454;18.86;MAI_18;2018;
682456;35.34;MAI_18;2018;
682457;53.41;MAI_18;2018;
682490;22.24;MAI_18;2018;
682694;15.29;MAI_18;2018;
682733;50.24;MAI_18;2018;
682782;0.00;MAI_18;2018;
682796;0.00;MAI_18;2018;
682813;652.33;MAI_18;2018;
682868;36.83;MAI_18;2018;
682872;19.46;MAI_18;2018;
682876;5.95;MAI_18;2018;
682912;54.21;MAI_18;2018;
682981;5.95;MAI_18;2018;
682999;0.19;MAI_18;2018;
683017;2701.96;MAI_18;2018;
683117;1334.45;MAI_18;2018;
683166;19.85;MAI_18;2018;
683240;42.09;MAI_18;2018;
683247;37.73;MAI_18;2018;
683271;135.63;MAI_18;2018;
683272;38.72;MAI_18;2018;
683336;5.95;MAI_18;2018;
683422;31.77;MAI_18;2018;
683460;5.95;MAI_18;2018;
683532;22.04;MAI_18;2018;
683539;13.90;MAI_18;2018;
683553;37.92;MAI_18;2018;
683564;5.95;MAI_18;2018;
683593;19.85;MAI_18;2018;
683626;5.95;MAI_18;2018;
683768;0.00;MAI_18;2018;
683821;0.00;MAI_18;2018;
683822;19.85;MAI_18;2018;
683905;5.95;MAI_18;2018;
683910;38.52;MAI_18;2018;
683977;48.05;MAI_18;2018;
684015;72.48;MAI_18;2018;
684033;5.95;MAI_18;2018;
684036;259.94;MAI_18;2018;
684092;28.79;MAI_18;2018;
684096;226.57;MAI_18;2018;
684154;45.27;MAI_18;2018;
684181;42.09;MAI_18;2018;
684204;28.79;MAI_18;2018;
684227;18.26;MAI_18;2018;
684237;0.00;MAI_18;2018;
684323;107.63;MAI_18;2018;
684331;35.34;MAI_18;2018;
684333;12.70;MAI_18;2018;
684352;5.95;MAI_18;2018;
684487;23.23;MAI_18;2018;
684550;7489.48;MAI_18;2018;
684581;23.43;MAI_18;2018;
684615;91.94;MAI_18;2018;
684642;117.16;MAI_18;2018;
684644;2607.11;MAI_18;2018;
684677;24.42;MAI_18;2018;
684705;15.29;MAI_18;2018;
684922;378.49;MAI_18;2018;
684933;337.78;MAI_18;2018;
684948;25.81;MAI_18;2018;
685046;5.95;MAI_18;2018;
685064;0.00;MAI_18;2018;
685128;0.00;MAI_18;2018;
685130;229.75;MAI_18;2018;
685138;19.85;MAI_18;2018;
685146;5.95;MAI_18;2018;
685164;0.00;MAI_18;2018;
685273;0.00;MAI_18;2018;
685352;7.14;MAI_18;2018;
685383;22.63;MAI_18;2018;
685433;43.88;MAI_18;2018;
685550;27.40;MAI_18;2018;
685555;0.00;MAI_18;2018;
685653;5.95;MAI_18;2018;
685671;36.73;MAI_18;2018;
685726;5.95;MAI_18;2018;
685837;0.00;MAI_18;2018;
685871;5.95;MAI_18;2018;
685884;0.00;MAI_18;2018;
685911;69.90;MAI_18;2018;
685966;0.00;MAI_18;2018;
686015;30.38;MAI_18;2018;
686018;24.42;MAI_18;2018;
686060;5.95;MAI_18;2018;
686085;1186.31;MAI_18;2018;
686219;0.00;MAI_18;2018;
686308;67.91;MAI_18;2018;
686312;16.48;MAI_18;2018;
686340;49.48;MAI_18;2018;
686343;68.90;MAI_18;2018;
686428;14.89;MAI_18;2018;
686484;0.00;MAI_18;2018;
686501;6.15;MAI_18;2018;
686512;174.35;MAI_18;2018;
686588;0.00;MAI_18;2018;
686603;103.65;MAI_18;2018;
686638;141.78;MAI_18;2018;
686665;19.85;MAI_18;2018;
686672;0.00;MAI_18;2018;
686767;21.44;MAI_18;2018;
686791;0.00;MAI_18;2018;
686813;0.00;MAI_18;2018;
686816;30.38;MAI_18;2018;
686943;80.22;MAI_18;2018;
686965;5.95;MAI_18;2018;
687003;23.63;MAI_18;2018;
687149;13.70;MAI_18;2018;
687176;32.76;MAI_18;2018;
687198;34.95;MAI_18;2018;
687274;5.95;MAI_18;2018;
687456;54.21;MAI_18;2018;
687501;57.78;MAI_18;2018;
687540;39.12;MAI_18;2018;
687563;5.95;MAI_18;2018;
687713;62.35;MAI_18;2018;
687717;11.31;MAI_18;2018;
687721;20.45;MAI_18;2018;
687734;54.41;MAI_18;2018;
687806;5.95;MAI_18;2018;
687816;18.26;MAI_18;2018;
687829;47.65;MAI_18;2018;
687836;110.01;MAI_18;2018;
687842;5.95;MAI_18;2018;
687892;46.66;MAI_18;2018;
687906;162.83;MAI_18;2018;
687908;0.00;MAI_18;2018;
688023;5.95;MAI_18;2018;
688051;19.06;MAI_18;2018;
688058;51.82;MAI_18;2018;
688079;38.52;MAI_18;2018;
688083;0.00;MAI_18;2018;
688095;5.95;MAI_18;2018;
688128;0.00;MAI_18;2018;
688145;21.24;MAI_18;2018;
688153;5.95;MAI_18;2018;
688220;28.79;MAI_18;2018;
688236;5.95;MAI_18;2018;
688263;114.38;MAI_18;2018;
688370;56.59;MAI_18;2018;
688375;59.97;MAI_18;2018;
688429;23.43;MAI_18;2018;
688523;22.04;MAI_18;2018;
688555;28.39;MAI_18;2018;
688564;33.95;MAI_18;2018;
688584;5.95;MAI_18;2018;
688726;34.35;MAI_18;2018;
688727;27.60;MAI_18;2018;
688740;18.07;MAI_18;2018;
688745;5.95;MAI_18;2018;
688759;5.95;MAI_18;2018;
688765;17.87;MAI_18;2018;
688811;5.95;MAI_18;2018;
688813;5.95;MAI_18;2018;
688828;8.34;MAI_18;2018;
688832;33.75;MAI_18;2018;
688835;5.95;MAI_18;2018;
688865;23.43;MAI_18;2018;
688879;9.73;MAI_18;2018;
688889;5.95;MAI_18;2018;
688954;72.68;MAI_18;2018;
688980;5.95;MAI_18;2018;
688993;19.85;MAI_18;2018;
689002;62.94;MAI_18;2018;
689041;5.95;MAI_18;2018;
689070;97.10;MAI_18;2018;
689257;5.95;MAI_18;2018;
689263;5.95;MAI_18;2018;
689276;62.55;MAI_18;2018;
689362;26.01;MAI_18;2018;
689485;0.00;MAI_18;2018;
689506;5.95;MAI_18;2018;
689514;205.92;MAI_18;2018;
689517;69.90;MAI_18;2018;
689548;0.00;MAI_18;2018;
689658;58.97;MAI_18;2018;
689717;52.02;MAI_18;2018;
689789;55.80;MAI_18;2018;
689860;0.00;MAI_18;2018;
689899;50.83;MAI_18;2018;
689929;31.37;MAI_18;2018;
689981;132.45;MAI_18;2018;
689991;15.29;MAI_18;2018;
690098;0.00;MAI_18;2018;
690113;23.63;MAI_18;2018;
690162;5.95;MAI_18;2018;
690198;6.35;MAI_18;2018;
690289;44.48;MAI_18;2018;
690318;45.27;MAI_18;2018;
690363;15.88;MAI_18;2018;
690410;26.41;MAI_18;2018;
690441;0.00;MAI_18;2018;
690445;19.85;MAI_18;2018;
690460;2972.74;MAI_18;2018;
690473;24.02;MAI_18;2018;
690505;1060.61;MAI_18;2018;
690637;19.65;MAI_18;2018;
690647;5.95;MAI_18;2018;
690648;39.71;MAI_18;2018;
690688;0.00;MAI_18;2018;
690800;234.92;MAI_18;2018;
690829;35.14;MAI_18;2018;
690857;19.85;MAI_18;2018;
690865;513.11;MAI_18;2018;
690867;0.00;MAI_18;2018;
690872;92.14;MAI_18;2018;
690880;73.47;MAI_18;2018;
690900;0.00;MAI_18;2018;
690947;29.58;MAI_18;2018;
690960;27.99;MAI_18;2018;
690982;0.00;MAI_18;2018;
690992;26.60;MAI_18;2018;
691016;19.65;MAI_18;2018;
691038;17.27;MAI_18;2018;
691041;19.85;MAI_18;2018;
691042;22.83;MAI_18;2018;
691089;5.95;MAI_18;2018;
691092;8.34;MAI_18;2018;
691141;49.24;MAI_18;2018;
691158;48.65;MAI_18;2018;
691171;60.96;MAI_18;2018;
691197;41.70;MAI_18;2018;
691230;45.87;MAI_18;2018;
691250;0.00;MAI_18;2018;
691270;14.69;MAI_18;2018;
691281;113.57;MAI_18;2018;
691360;5.95;MAI_18;2018;
691380;5.95;MAI_18;2018;
691420;0.00;MAI_18;2018;
691435;5.95;MAI_18;2018;
691479;48.65;MAI_18;2018;
691530;77.42;MAI_18;2018;
691531;1230.52;MAI_18;2018;
691595;36.34;MAI_18;2018;
691667;19.85;MAI_18;2018;
691713;0.00;MAI_18;2018;
691776;16.68;MAI_18;2018;
691777;29.19;MAI_18;2018;
691785;50.59;MAI_18;2018;
691841;0.00;MAI_18;2018;
692016;38.72;MAI_18;2018;
692032;10.72;MAI_18;2018;
692065;0.00;MAI_18;2018;
692070;0.00;MAI_18;2018;
692093;8.73;MAI_18;2018;
692094;5.95;MAI_18;2018;
692144;23.63;MAI_18;2018;
692214;4.81;MAI_18;2018;
692258;5.95;MAI_18;2018;
692354;64.14;MAI_18;2018;
692355;18.66;MAI_18;2018;
692394;13.30;MAI_18;2018;
692395;7.14;MAI_18;2018;
692397;19.85;MAI_18;2018;
692411;12.90;MAI_18;2018;
692466;8.34;MAI_18;2018;
692481;19.85;MAI_18;2018;
692497;5.95;MAI_18;2018;
692531;43.48;MAI_18;2018;
692578;19.85;MAI_18;2018;
692583;29.98;MAI_18;2018;
692592;0.00;MAI_18;2018;
692730;5.95;MAI_18;2018;
692766;45.27;MAI_18;2018;
692870;26.41;MAI_18;2018;
692932;5.95;MAI_18;2018;
692935;5.95;MAI_18;2018;
692988;0.00;MAI_18;2018;
693085;0.00;MAI_18;2018;
693124;22.63;MAI_18;2018;
693150;714.88;MAI_18;2018;
693163;28.19;MAI_18;2018;
693166;19.85;MAI_18;2018;
693173;16.08;MAI_18;2018;
693179;40.31;MAI_18;2018;
693181;5.95;MAI_18;2018;
693250;0.00;MAI_18;2018;
693264;44.28;MAI_18;2018;
693294;855.68;MAI_18;2018;
693315;5.95;MAI_18;2018;
693386;29.38;MAI_18;2018;
693464;19.85;MAI_18;2018;
693481;0.00;MAI_18;2018;
693501;54.80;MAI_18;2018;
693520;13.10;MAI_18;2018;
693535;80.22;MAI_18;2018;
693570;48.05;MAI_18;2018;
693571;5.95;MAI_18;2018;
693577;8.14;MAI_18;2018;
693582;34.95;MAI_18;2018;
693632;0.00;MAI_18;2018;
693633;0.00;MAI_18;2018;
693635;0.00;MAI_18;2018;
693653;5.95;MAI_18;2018;
693705;38.12;MAI_18;2018;
693714;0.00;MAI_18;2018;
693765;5.95;MAI_18;2018;
693800;5.95;MAI_18;2018;
693840;27.20;MAI_18;2018;
693844;5.95;MAI_18;2018;
693848;49.04;MAI_18;2018;
693849;0.00;MAI_18;2018;
693853;0.00;MAI_18;2018;
693862;0.00;MAI_18;2018;
693873;5.95;MAI_18;2018;
693887;0.00;MAI_18;2018;
693956;5.95;MAI_18;2018;
693985;45.87;MAI_18;2018;
694009;27.60;MAI_18;2018;
694023;10.92;MAI_18;2018;
694033;0.00;MAI_18;2018;
694034;0.00;MAI_18;2018;
694093;40.51;MAI_18;2018;
694183;5.95;MAI_18;2018;
694224;70.49;MAI_18;2018;
694362;59.37;MAI_18;2018;
694462;9.92;MAI_18;2018;
694476;7.14;MAI_18;2018;
694477;0.00;MAI_18;2018;
694542;36.73;MAI_18;2018;
694595;5.95;MAI_18;2018;
694608;5.95;MAI_18;2018;
694760;24.02;MAI_18;2018;
694893;21.04;MAI_18;2018;
694898;5.95;MAI_18;2018;
695001;33.95;MAI_18;2018;
695015;66.32;MAI_18;2018;
695028;27.99;MAI_18;2018;
695081;5.95;MAI_18;2018;
695082;12.31;MAI_18;2018;
695188;48.25;MAI_18;2018;
695273;5.95;MAI_18;2018;
695288;5.95;MAI_18;2018;
695344;25.61;MAI_18;2018;
695350;58.58;MAI_18;2018;
695354;11.51;MAI_18;2018;
695373;195.60;MAI_18;2018;
695496;95.71;MAI_18;2018;
695517;19.06;MAI_18;2018;
695589;74.46;MAI_18;2018;
695649;0.00;MAI_18;2018;
695653;19.85;MAI_18;2018;
695656;0.00;MAI_18;2018;
695685;11.51;MAI_18;2018;
695812;53.65;MAI_18;2018;
695876;44.28;MAI_18;2018;
695897;128.67;MAI_18;2018;
695920;0.00;MAI_18;2018;
695991;76.45;MAI_18;2018;
696011;5.95;MAI_18;2018;
696033;0.00;MAI_18;2018;
696052;21.64;MAI_18;2018;
696087;28.19;MAI_18;2018;
696106;0.00;MAI_18;2018;
696126;237.70;MAI_18;2018;
696140;59.17;MAI_18;2018;
696147;5.95;MAI_18;2018;
696157;5.95;MAI_18;2018;
696158;0.00;MAI_18;2018;
696178;5.95;MAI_18;2018;
696224;5.95;MAI_18;2018;
696257;37.92;MAI_18;2018;
696317;143.57;MAI_18;2018;
696345;0.00;MAI_18;2018;
696393;37.33;MAI_18;2018;
696430;45.67;MAI_18;2018;
696472;5.95;MAI_18;2018;
696576;33.75;MAI_18;2018;
696591;19.85;MAI_18;2018;
696595;27.99;MAI_18;2018;
696657;12.11;MAI_18;2018;
696660;5.95;MAI_18;2018;
696666;19.85;MAI_18;2018;
696675;20.85;MAI_18;2018;
696732;30.18;MAI_18;2018;
696738;28.39;MAI_18;2018;
696769;5.95;MAI_18;2018;
696825;19.85;MAI_18;2018;
696842;98.89;MAI_18;2018;
696902;5.95;MAI_18;2018;
696913;27.20;MAI_18;2018;
696976;18.07;MAI_18;2018;
696992;32.36;MAI_18;2018;
697007;133.24;MAI_18;2018;
697241;56.99;MAI_18;2018;
697267;0.00;MAI_18;2018;
697271;5.95;MAI_18;2018;
697280;29.38;MAI_18;2018;
697283;22.83;MAI_18;2018;
697408;52.02;MAI_18;2018;
697453;17.47;MAI_18;2018;
697477;559.20;MAI_18;2018;
697487;19.85;MAI_18;2018;
697499;5.95;MAI_18;2018;
697515;62.35;MAI_18;2018;
697539;93.53;MAI_18;2018;
697559;0.00;MAI_18;2018;
697649;69.30;MAI_18;2018;
697655;27.40;MAI_18;2018;
697731;0.00;MAI_18;2018;
697758;0.00;MAI_18;2018;
697759;6.95;MAI_18;2018;
697781;17.87;MAI_18;2018;
697785;5.95;MAI_18;2018;
697817;56.39;MAI_18;2018;
697842;14.49;MAI_18;2018;
697940;0.00;MAI_18;2018;
697956;40.31;MAI_18;2018;
697966;43.48;MAI_18;2018;
698010;5.95;MAI_18;2018;
698122;13.90;MAI_18;2018;
698127;12.31;MAI_18;2018;
698181;51.43;MAI_18;2018;
698182;12.90;MAI_18;2018;
698195;14.29;MAI_18;2018;
698216;19.85;MAI_18;2018;
698289;101.07;MAI_18;2018;
698294;27.00;MAI_18;2018;
698299;79.82;MAI_18;2018;
698302;5.95;MAI_18;2018;
698336;5.95;MAI_18;2018;
698354;83.40;MAI_18;2018;
698393;9.92;MAI_18;2018;
698405;60.16;MAI_18;2018;
698458;30.97;MAI_18;2018;
698479;5.95;MAI_18;2018;
698489;0.00;MAI_18;2018;
698661;5.95;MAI_18;2018;
698666;25.02;MAI_18;2018;
698681;22.04;MAI_18;2018;
698704;5.95;MAI_18;2018;
698776;81.61;MAI_18;2018;
698828;33.16;MAI_18;2018;
698866;5.95;MAI_18;2018;
698883;5.95;MAI_18;2018;
698902;20.45;MAI_18;2018;
698904;5.95;MAI_18;2018;
698910;6.75;MAI_18;2018;
698953;105.84;MAI_18;2018;
698959;26.41;MAI_18;2018;
698962;42.69;MAI_18;2018;
699130;0.00;MAI_18;2018;
699158;86.97;MAI_18;2018;
699195;73.87;MAI_18;2018;
699219;5.95;MAI_18;2018;
699237;0.00;MAI_18;2018;
699238;28.39;MAI_18;2018;
699268;194.60;MAI_18;2018;
699286;5.95;MAI_18;2018;
699332;62.94;MAI_18;2018;
699354;19.85;MAI_18;2018;
699398;15.13;MAI_18;2018;
699400;81.61;MAI_18;2018;
699435;74.86;MAI_18;2018;
699445;29.19;MAI_18;2018;
699528;51.23;MAI_18;2018;
699566;12.11;MAI_18;2018;
699567;5.95;MAI_18;2018;
699578;39.71;MAI_18;2018;
699616;33.56;MAI_18;2018;
699640;76.25;MAI_18;2018;
699697;101.27;MAI_18;2018;
699705;1461.54;MAI_18;2018;
699742;19.65;MAI_18;2018;
699757;0.00;MAI_18;2018;
699766;79.03;MAI_18;2018;
699780;5.95;MAI_18;2018;
699788;5.95;MAI_18;2018;
699869;5.95;MAI_18;2018;
699872;23326.73;MAI_18;2018;
699894;16.08;MAI_18;2018;
699941;16.08;MAI_18;2018;
699982;5.95;MAI_18;2018;
700056;156.28;MAI_18;2018;
700072;5.95;MAI_18;2018;
700112;36.34;MAI_18;2018;
700122;49.84;MAI_18;2018;
700218;25.81;MAI_18;2018;
700233;71.48;MAI_18;2018;
700244;333.21;MAI_18;2018;
700259;33.16;MAI_18;2018;
700293;45.67;MAI_18;2018;
700295;1255.02;MAI_18;2018;
700304;36.14;MAI_18;2018;
700313;5.95;MAI_18;2018;
700315;34.95;MAI_18;2018;
700317;33.56;MAI_18;2018;
700340;68.11;MAI_18;2018;
700373;56.39;MAI_18;2018;
700433;13.50;MAI_18;2018;
700492;58.97;MAI_18;2018;
700519;80.02;MAI_18;2018;
700551;5.95;MAI_18;2018;
700558;17.07;MAI_18;2018;
700635;5.95;MAI_18;2018;
700638;14.49;MAI_18;2018;
700674;71.59;MAI_18;2018;
700758;5.95;MAI_18;2018;
700761;5.95;MAI_18;2018;
700762;5.95;MAI_18;2018;
700767;5.95;MAI_18;2018;
700768;5.95;MAI_18;2018;
700769;5.95;MAI_18;2018;
