Cliente;Vlr_EUSD;Mes_eusd;AnoEUSD;
12347;57.71;AGO_18;2018;
12389;6.18;AGO_18;2018;
12437;8.03;AGO_18;2018;
12477;58.74;AGO_18;2018;
12485;53.38;AGO_18;2018;
12549;81.20;AGO_18;2018;
12596;25.14;AGO_18;2018;
12622;30.09;AGO_18;2018;
12705;44.31;AGO_18;2018;
12705;44.31;AGO_18;2018;
12743;58.94;AGO_18;2018;
12748;39.16;AGO_18;2018;
12748;39.16;AGO_18;2018;
12965;36.06;AGO_18;2018;
13001;501.25;AGO_18;2018;
13018;83.06;AGO_18;2018;
13018;83.06;AGO_18;2018;
13038;28.85;AGO_18;2018;
13085;25.35;AGO_18;2018;
13085;25.35;AGO_18;2018;
13087;41.01;AGO_18;2018;
13109;0.00;AGO_18;2018;
13109;0.00;AGO_18;2018;
13109;0.00;AGO_18;2018;
13109;0.00;AGO_18;2018;
13109;0.00;AGO_18;2018;
13109;0.00;AGO_18;2018;
13109;0.00;AGO_18;2018;
13116;38.95;AGO_18;2018;
13155;6.18;AGO_18;2018;
13207;24.11;AGO_18;2018;
13207;24.11;AGO_18;2018;
13223;19.37;AGO_18;2018;
13223;19.37;AGO_18;2018;
13238;39.57;AGO_18;2018;
13252;28.23;AGO_18;2018;
13264;31.53;AGO_18;2018;
13264;31.53;AGO_18;2018;
13422;31.12;AGO_18;2018;
13422;31.12;AGO_18;2018;
13430;55.23;AGO_18;2018;
13431;26.38;AGO_18;2018;
13493;16.28;AGO_18;2018;
13493;16.28;AGO_18;2018;
13498;34.00;AGO_18;2018;
13504;26.38;AGO_18;2018;
13504;26.38;AGO_18;2018;
13512;43.07;AGO_18;2018;
13512;43.07;AGO_18;2018;
13512;43.07;AGO_18;2018;
13636;6.18;AGO_18;2018;
13649;329.77;AGO_18;2018;
13652;38.74;AGO_18;2018;
13734;40.19;AGO_18;2018;
13788;25.35;AGO_18;2018;
13788;25.35;AGO_18;2018;
13845;25.14;AGO_18;2018;
13895;10.71;AGO_18;2018;
13900;41.22;AGO_18;2018;
13934;17.51;AGO_18;2018;
13952;51.93;AGO_18;2018;
13952;51.93;AGO_18;2018;
